timestamp,image_name,s3_url
2026-05-09 21:39:33,no_helmet_20260509_213932.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260509_213932.jpg
2026-05-09 21:39:35,no_helmet_20260509_213934.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260509_213934.jpg
2026-05-09 21:39:41,no_helmet_20260509_213936.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260509_213936.jpg
2026-05-09 21:39:43,no_helmet_20260509_213941.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260509_213941.jpg
2026-05-09 21:39:46,no_helmet_20260509_213945.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260509_213945.jpg
2026-05-09 21:39:48,no_helmet_20260509_213947.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260509_213947.jpg
2026-05-09 21:39:50,no_helmet_20260509_213949.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260509_213949.jpg
2026-05-09 21:39:52,no_helmet_20260509_213951.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260509_213951.jpg
2026-05-09 21:39:55,no_helmet_20260509_213954.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260509_213954.jpg
2026-05-09 21:39:58,no_helmet_20260509_213957.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260509_213957.jpg
2026-05-09 22:12:03,no_helmet_20260509_221201.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260509_221201.jpg
2026-05-09 22:12:07,no_helmet_20260509_221206.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260509_221206.jpg
2026-05-09 22:12:10,no_helmet_20260509_221209.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260509_221209.jpg
2026-05-09 22:12:14,no_helmet_20260509_221213.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260509_221213.jpg
2026-05-09 22:17:03,no_helmet_20260509_221701.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260509_221701.jpg
2026-05-09 22:17:06,no_helmet_20260509_221704.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260509_221704.jpg
2026-05-09 22:17:08,no_helmet_20260509_221707.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260509_221707.jpg
2026-05-09 22:17:10,no_helmet_20260509_221710.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260509_221710.jpg
2026-05-09 22:17:14,no_helmet_20260509_221713.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260509_221713.jpg
2026-05-09 22:29:34,no_helmet_20260509_222932.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260509_222932.jpg
